..\datos\GKD-b_10_n25_m7.txt;26.7197;659;
..\datos\GKD-b_11_n50_m5.txt;14.3311;638;
..\datos\GKD-b_12_n50_m5.txt;10.0244;613;
..\datos\GKD-b_13_n50_m5.txt;17.9332;619;
..\datos\GKD-b_14_n50_m5.txt;16.4247;670;
